,Ana,Eth,Glu,Nit
VOA1,0,0,1,0
YGR117C,1,0,0,0
RTS3,1,0,0,0
ERG1,1,0,1,0
YAP1802,1,0,0,0
RAD2,1,0,0,0
IMA1,1,0,1,0
RIM101,1,0,1,0
YHR033W,2,0,0,0
FSH1,1,0,0,0
PCL5,1,0,0,0
LRP1,1,0,0,0
RTC3,1,0,0,0
YHR140W,1,0,1,0
ROF1,1,0,1,0
ERG11,1,0,0,0
LAM4,1,0,0,0
HXT4,0,0,1,0
HXT1,1,0,0,0
SPS100,1,0,1,0
DCD1,1,0,1,0
POG1,1,0,0,0
RHO3,1,1,1,0
HIS5,1,1,1,0
VHR1,2,0,1,0
TIR3,1,0,1,0
VLD1,1,0,1,0
RPI1,3,1,1,0
PRM5,1,1,1,0
XBP1,1,0,0,0
RGI2,2,0,1,0
PDR11,1,0,1,0
